Scattering angle = 0
Wavelength	Ref Index (real)	Ref Index (imaginary)	Cext	Csca	Cabs
 788.0476 	 0.149817047598683 	 4.80755117346969 	 1.18961912481545E-17 	 2.92788315391993E-18 	 8.96830809423455E-18 
 789.3169 	 0.150207049861439 	 4.81810074401919 	 1.1820351723997E-17 	 2.90522668622985E-18 	 8.91512503776711E-18 
 790.5883 	 0.150597693093353 	 4.82866765279978 	 1.17451021994108E-17 	 2.88276522482585E-18 	 8.862336974585E-18 
 791.8617 	 0.150988940667616 	 4.83925090905539 	 1.16704373146286E-17 	 2.86049684530756E-18 	 8.80994046932104E-18 
 793.1372 	 0.151380829211037 	 4.84985150354209 	 1.15963552689389E-17 	 2.83841996127975E-18 	 8.75793530765913E-18 
 794.4147 	 0.151773358723617 	 4.86046943625988 	 1.15228472386751E-17 	 2.81653236701827E-18 	 8.70631487165679E-18 
 795.6943 	 0.152166510891951 	 4.87110421183072 	 1.14499080324273E-17 	 2.79483220361569E-18 	 8.65507582881158E-18 
 796.976 	 0.152560285716038 	 4.88175583025462 	 1.13775342100969E-17 	 2.77331778455013E-18 	 8.60421642554679E-18 
 798.2597 	 0.152954701509284 	 4.89242478690961 	 1.13057189558957E-17 	 2.75198713742798E-18 	 8.55373181846772E-18 
 799.5455 	 0.153349758271688 	 4.90311108179569 	 1.12344572400668E-17 	 2.73083846617129E-18 	 8.50361877389551E-18 
 800.8333 	 0.153745456003251 	 4.91381471491285 	 1.11637457296748E-17 	 2.70987013979244E-18 	 8.45387558988234E-18 
 802.1233 	 0.154141776390567 	 4.92453519088307 	 1.10935778204293E-17 	 2.68908025376202E-18 	 8.40449756666727E-18 
 803.4153 	 0.154538737747042 	 4.93527300508437 	 1.10239486384265E-17 	 2.66846707239277E-18 	 8.35548156603374E-18 
 804.7094 	 0.15493635838608 	 4.94602865289479 	 1.09548533602748E-17 	 2.64802887957252E-18 	 8.30682448070233E-18 
 806.0055 	 0.155334601680871 	 4.95680114355827 	 1.08862872124916E-17 	 2.62776397851065E-18 	 8.25852323398091E-18 
 807.3038 	 0.155733485944821 	 4.96759097245284 	 1.08182454709064E-17 	 2.60767069148707E-18 	 8.21057477941934E-18 
 808.6041 	 0.156133011177929 	 4.97839813957849 	 1.07507234600747E-17 	 2.58774735960615E-18 	 8.16297610046858E-18 
 809.9066 	 0.1565331956936 	 4.98922314031326 	 1.06837165526973E-17 	 2.56799234255309E-18 	 8.11572421014417E-18 
 811.2111 	 0.156934002865025 	 5.00006498390109 	 1.06172201690488E-17 	 2.5484040183547E-18 	 8.0688161506941E-18 
 812.5178 	 0.157335469319013 	 5.01092466109804 	 1.05512282793135E-17 	 2.52898065613553E-18 	 8.02224762317802E-18 
 813.8265 	 0.157737576742159 	 5.02180167652607 	 1.0485737925271E-17 	 2.50972080055349E-18 	 7.97601712471748E-18 
 815.1374 	 0.158140343447868 	 5.03269652556322 	 1.04207446660483E-17 	 2.49062288317447E-18 	 7.93012178287387E-18 
 816.4503 	 0.158543751122736 	 5.04360871283146 	 1.03562426549425E-17 	 2.47168523136187E-18 	 7.88455742358067E-18 
 817.7654 	 0.158947799766762 	 5.05453823833079 	 1.02922290224148E-17 	 2.45290643640193E-18 	 7.83932258601285E-18 
 819.0826 	 0.15935250769335 	 5.06548559743923 	 1.02286980401707E-17 	 2.4342848632096E-18 	 7.79441317696106E-18 
 820.402 	 0.159757874902502 	 5.07645079015679 	 1.01656468958679E-17 	 2.41581913317133E-18 	 7.74982776269657E-18 
 821.7234 	 0.160075235827663 	 5.0873640656191 	 1.00990258882891E-17 	 2.39752623902305E-18 	 7.70149964926607E-18 
 823.047 	 0.160261934475997 	 5.09819257998917 	 1.00272857872405E-17 	 2.37941142408371E-18 	 7.6478743631568E-18 
 824.3727 	 0.160448935797091 	 5.10903864936767 	 9.95615217216466E-18 	 2.36144686972067E-18 	 7.594705302444E-18 
 825.7005 	 0.160636231383371 	 5.11990178611549 	 9.88561739822136E-18 	 2.34363105778411E-18 	 7.54198634043725E-18 
 827.0305 	 0.160823838049988 	 5.13078296551087 	 9.81567396347924E-18 	 2.32596249144472E-18 	 7.48971147203453E-18 
 828.3627 	 0.161011738981791 	 5.14168121227555 	 9.74631969691642E-18 	 2.3084400099592E-18 	 7.43787968695723E-18 
 829.6969 	 0.161199942586354 	 5.15259701404868 	 9.67754720012752E-18 	 2.29106214458501E-18 	 7.38648505554251E-18 
 831.0333 	 0.161388457271256 	 5.16353085846936 	 9.60935090472175E-18 	 2.27382754920185E-18 	 7.3355233555199E-18 
 832.3719 	 0.161577266221343 	 5.17448177025935 	 9.5417253020878E-18 	 2.25673489204718E-18 	 7.28499041004062E-18 
 833.7126 	 0.161766386251767 	 5.18545072469691 	 9.47466328779991E-18 	 2.23978275627258E-18 	 7.23488053152733E-18 
 835.0555 	 0.161955808954954 	 5.1964372341429 	 9.40816279875667E-18 	 2.2229700382423E-18 	 7.18519276051437E-18 
 836.4006 	 0.162145534330901 	 5.20744129859732 	 9.34221520956477E-18 	 2.20629525104384E-18 	 7.13591995852093E-18 
 837.7478 	 0.162335570787187 	 5.21846340569931 	 9.27681529735086E-18 	 2.18975712268444E-18 	 7.08705817466642E-18 
 839.0972 	 0.162525909916234 	 5.22950306780973 	 9.21195947719213E-18 	 2.1733544883716E-18 	 7.03860498882052E-18 
 840.4488 	 0.162716551718042 	 5.24056028492858 	 9.14764258326349E-18 	 2.15708609878527E-18 	 6.99055648447821E-18 
 841.8025 	 0.162907504600189 	 5.25163554469499 	 9.08385950474529E-18 	 2.14095071779119E-18 	 6.9429087869541E-18 
 843.1584 	 0.163098768562673 	 5.26272884710897 	 9.02060212287976E-18 	 2.12494694242969E-18 	 6.89565518045007E-18 
 844.5165 	 0.16329033519792 	 5.27383970453138 	 8.95786856460628E-18 	 2.10907374734607E-18 	 6.84879481726021E-18 
 845.8768 	 0.163482212913504 	 5.28496860460134 	 8.89565387905961E-18 	 2.09332993490854E-18 	 6.80232394415107E-18 
 847.2393 	 0.163674401709426 	 5.29611554731887 	 8.83395020546835E-18 	 2.07771414763341E-18 	 6.75623605783494E-18 
 848.604 	 0.16386689317811 	 5.30728004504483 	 8.77275572472476E-18 	 2.06222539009899E-18 	 6.71053033462576E-18 
 849.9708 	 0.164059695727132 	 5.31846258541835 	 8.71206419153693E-18 	 2.04686241799488E-18 	 6.66520177354205E-18 
 851.3399 	 0.164252817764068 	 5.32966365607856 	 8.65187090778163E-18 	 2.03162408645755E-18 	 6.62024682132408E-18 
 852.7112 	 0.164446242473767 	 5.34088228174719 	 8.59217122428902E-18 	 2.01650926249875E-18 	 6.57566196179027E-18 
 854.0847 	 0.164639978263803 	 5.35211895006339 	 8.53296054028011E-18 	 2.00151682486586E-18 	 6.53144371541426E-18 
 855.4604 	 0.164834033541754 	 5.36337414866627 	 8.47423291637235E-18 	 1.9866455846551E-18 	 6.48758733171726E-18 
 856.8383 	 0.165028399900043 	 5.37464738991671 	 8.41598663493521E-18 	 1.9718946032695E-18 	 6.4440920316657E-18 
 858.2185 	 0.165223068931094 	 5.38593818617558 	 8.35821447897632E-18 	 1.95726263641424E-18 	 6.40095184256208E-18 
 859.6008 	 0.165418065857636 	 5.39724800036026 	 8.30091342170481E-18 	 1.94274868761503E-18 	 6.35816473408978E-18 
 860.9854 	 0.16561336545694 	 5.40857536955338 	 8.24407909558109E-18 	 1.92835169221305E-18 	 6.31572740336804E-18 
 862.3722 	 0.165808984544158 	 5.41992126903318 	 8.18770586580664E-18 	 1.9140705225862E-18 	 6.27363534322044E-18 
 863.7613 	 0.166004914711714 	 5.43128521116053 	 8.13179079566633E-18 	 1.89990421176138E-18 	 6.23188658390495E-18 
 865.1526 	 0.166201164367186 	 5.44266768357457 	 8.07632836707212E-18 	 1.88585165559209E-18 	 6.19047671148002E-18 
 866.5461 	 0.166397733510572 	 5.45406868627529 	 8.02131570152894E-18 	 1.87191190620586E-18 	 6.14940379532307E-18 
 867.9419 	 0.166594613734296 	 5.46548773162357 	 7.96674739502228E-18 	 1.85808388237915E-18 	 6.10866351264313E-18 
 869.3399 	 0.166791813445935 	 5.47692530725853 	 7.91261938337681E-18 	 1.84436658598938E-18 	 6.06825279738744E-18 
 870.7402 	 0.166989332645489 	 5.48838141318017 	 7.85892887278865E-18 	 1.83075909699561E-18 	 6.02816977579304E-18 
 872.1427 	 0.167187162925381 	 5.49985556174938 	 7.80566940951069E-18 	 1.81726030050058E-18 	 5.98840910901011E-18 
 873.5475 	 0.167385321100765 	 5.51134872824438 	 7.75283949695966E-18 	 1.80386936339768E-18 	 5.94897013356198E-18 
 874.9545 	 0.167583790356487 	 5.52285993738695 	 7.70043400450801E-18 	 1.79058525938632E-18 	 5.90984874512169E-18 
 876.3639 	 0.1677825875077 	 5.53439016445532 	 7.64844789334762E-18 	 1.77740697549417E-18 	 5.87104091785345E-18 
 877.7754 	 0.167981695739251 	 5.54593843417125 	 7.5968797066116E-18 	 1.76433370207148E-18 	 5.83254600454012E-18 
 879.1893 	 0.168181131866294 	 5.55750572181299 	 7.54572447017524E-18 	 1.75136444422836E-18 	 5.79436002594688E-18 
 880.6055 	 0.168380887481252 	 5.56909153974141 	 7.49497729865159E-18 	 1.73849821992075E-18 	 5.75647907873084E-18 
 882.0239 	 0.168580962584125 	 5.58069588795651 	 7.44463564696478E-18 	 1.72573418138059E-18 	 5.71890146558419E-18 
 883.4446 	 0.168781365582489 	 5.59231925409741 	 7.39469584332308E-18 	 1.71307142654682E-18 	 5.68162441677626E-18 
 884.8676 	 0.168982079661191 	 5.60396066288588 	 7.34515315026885E-18 	 1.70050900320255E-18 	 5.64464414706631E-18 
 886.2929 	 0.169183130042962 	 5.61562157723927 	 7.29600509569153E-18 	 1.68804608801066E-18 	 5.60795900768087E-18 
 887.7204 	 0.169384499912647 	 5.62730102187934 	 7.24724703790751E-18 	 1.67568174805795E-18 	 5.57156528984956E-18 
 889.1503 	 0.169586189270247 	 5.6389989968061 	 7.1988765520245E-18 	 1.6634151758404E-18 	 5.5354613761841E-18 
 890.5825 	 0.169788206523339 	 5.65071598965866 	 7.1508890900331E-18 	 1.65124545730711E-18 	 5.49964363272599E-18 
 892.017 	 0.169990551671922 	 5.66245200043703 	 7.10328122873692E-18 	 1.63917174521838E-18 	 5.46410948351853E-18 
 893.4538 	 0.170744120771746 	 5.67322429924679 	 7.07645111617589E-18 	 1.62729839377543E-18 	 5.44915272240046E-18 
 894.8929 	 0.171525929781763 	 5.68396635252339 	 7.05043188924164E-18 	 1.61552036316586E-18 	 5.43491152607578E-18 
 896.3343 	 0.172308969222195 	 5.69472531190992 	 7.02450331796426E-18 	 1.60383315118515E-18 	 5.42067016677911E-18 
 897.7781 	 0.17309327147279 	 5.70550162230403 	 6.99866532403569E-18 	 1.59223599656242E-18 	 5.40642932747327E-18 
 899.2242 	 0.173878836533548 	 5.71629528370571 	 6.9729178252811E-18 	 1.58072814505491E-18 	 5.39218968022619E-18 
 900.6726 	 0.174665696784218 	 5.72710674101259 	 6.94726073572237E-18 	 1.5693088493763E-18 	 5.37795188634608E-18 
 902.1233 	 0.175453787465303 	 5.73793510442941 	 6.92169380321402E-18 	 1.55797732293379E-18 	 5.36371648028024E-18 
 903.5764 	 0.176243173336298 	 5.74878126375143 	 6.89621725920886E-18 	 1.54673292513076E-18 	 5.3494843340781E-18 
 905.0318 	 0.177033822017457 	 5.75964477408102 	 6.87083068187382E-18 	 1.53557483733175E-18 	 5.33525584454207E-18 
 906.4896 	 0.17782573350878 	 5.77052563541818 	 6.845534133124E-18 	 1.52450238554681E-18 	 5.32103174757719E-18 
 907.9497 	 0.178618940190013 	 5.78142429266054 	 6.82032734661897E-18 	 1.51351481237542E-18 	 5.30681253424355E-18 
 909.4122 	 0.179413409681409 	 5.79234030091047 	 6.79521053964567E-18 	 1.5026114990226E-18 	 5.29259904062307E-18 
 910.877 	 0.180209141982969 	 5.80327366016797 	 6.77018311464826E-18 	 1.49179161514109E-18 	 5.27839149950717E-18 
 912.3442 	 0.181006201854187 	 5.8142252602283 	 6.74524528224918E-18 	 1.4810545542118E-18 	 5.26419072803738E-18 
 913.8137 	 0.181804492155821 	 5.82519376639857 	 6.72039676319646E-18 	 1.47039958681324E-18 	 5.24999717638322E-18 
 915.2856 	 0.182604110027113 	 5.83618051337167 	 6.69563759919798E-18 	 1.45982607407538E-18 	 5.2358115251226E-18 
 916.7599 	 0.183404990708569 	 5.84718461135235 	 6.67096750498396E-18 	 1.44933330013747E-18 	 5.22163420484649E-18 
 918.2366 	 0.184207166579936 	 5.85820650523822 	 6.64638635435115E-18 	 1.43892059739587E-18 	 5.20746575695528E-18 
 919.7156 	 0.185010670020961 	 5.86924663992693 	 6.62189401814689E-18 	 1.42858730430311E-18 	 5.19330671384378E-18 
 921.197 	 0.18581543627215 	 5.8803041256232 	 6.59749036431985E-18 	 1.41833276530747E-18 	 5.17915759901238E-18 
 922.6808 	 0.18662149771325 	 5.89137940722467 	 6.57317525797044E-18 	 1.40815633079333E-18 	 5.16501892717711E-18 
 924.167 	 0.18742885434426 	 5.90247248473135 	 6.54894856140111E-18 	 1.39805735702267E-18 	 5.15089120437845E-18 
 925.6556 	 0.188237506165182 	 5.91358335814322 	 6.52481013416514E-18 	 1.38803520607614E-18 	 5.13677492808899E-18 
 927.1466 	 0.189047485555762 	 5.92471247235793 	 6.5007596729857E-18 	 1.37808920881823E-18 	 5.12267046416747E-18 
 928.64 	 0.189858760136254 	 5.93585938247784 	 6.47679719274379E-18 	 1.36821877673092E-18 	 5.10857841601287E-18 
 930.1358 	 0.190671329906656 	 5.94702408850294 	 6.4529225450771E-18 	 1.35842328898908E-18 	 5.09449925608802E-18 
 931.634 	 0.19148519486697 	 5.95820659043325 	 6.42913557906505E-18 	 1.3487021303597E-18 	 5.08043344870535E-18 
 933.1346 	 0.192300419776689 	 5.96940777806402 	 6.40543598232439E-18 	 1.33905465604747E-18 	 5.06638132627692E-18 
 934.6376 	 0.193116907496573 	 5.98062631670236 	 6.38182359993851E-18 	 1.32948026320071E-18 	 5.0523433367378E-18 
 936.1431 	 0.193934755165862 	 5.99186354104115 	 6.35829843293039E-18 	 1.31997838855718E-18 	 5.03832004437321E-18 
 937.651 	 0.194753898025063 	 6.00311856128515 	 6.33486016274642E-18 	 1.31054840491489E-18 	 5.02431175783152E-18 
 939.1613 	 0.195574336074174 	 6.01439137743435 	 6.31150878509524E-18 	 1.30118975877758E-18 	 5.01031902631766E-18 
 940.674 	 0.196396134072692 	 6.02568287928401 	 6.28824382037831E-18 	 1.29190180149548E-18 	 4.99634201888283E-18 
 942.1892 	 0.197219227261122 	 6.03699217703887 	 6.26506541708164E-18 	 1.28268402289231E-18 	 4.98238139418933E-18 
 943.7068 	 0.198043680398957 	 6.04832016049419 	 6.24197324920404E-18 	 1.27353581840283E-18 	 4.96843743080121E-18 
 945.2269 	 0.198869428726704 	 6.05966593985471 	 6.21896699021212E-18 	 1.26445659023234E-18 	 4.95451039997978E-18 
 946.7494 	 0.199696504624109 	 6.07102996001806 	 6.19604677995536E-18 	 1.255445840925E-18 	 4.94060093903037E-18 
 948.2743 	 0.200524940470921 	 6.08241266588188 	 6.17321213225727E-18 	 1.2465029514697E-18 	 4.92670918078756E-18 
 949.8017 	 0.201354703887392 	 6.09381361254852 	 6.15046318130003E-18 	 1.23762743270101E-18 	 4.91283574859902E-18 
 951.3316 	 0.202185794873521 	 6.10523280001799 	 6.12779943869893E-18 	 1.22881867704342E-18 	 4.89898076165551E-18 
 952.864 	 0.203018213429309 	 6.11667022829029 	 6.10522072540397E-18 	 1.2200761441803E-18 	 4.88514458122368E-18 
 954.3988 	 0.203851991934504 	 6.12812634226306 	 6.08272716726132E-18 	 1.21139935708849E-18 	 4.87132781017283E-18 
 955.936 	 0.204687130389105 	 6.13960114193628 	 6.06031812015388E-18 	 1.20278769600881E-18 	 4.85753042414507E-18 
 957.4758 	 0.205523564033617 	 6.15109373751471 	 6.03799385828774E-18 	 1.19424072147414E-18 	 4.8437531368136E-18 
 959.018 	 0.206361390007284 	 6.16260546369122 	 6.01575373690174E-18 	 1.18575782531402E-18 	 4.82999591158772E-18 
 960.5628 	 0.207200543550609 	 6.17413543067056 	 5.99359787247322E-18 	 1.17733854728366E-18 	 4.81625932518955E-18 
 962.11 	 0.208041057043341 	 6.18568408335037 	 5.97152592314848E-18 	 1.16898234649757E-18 	 4.80254357665091E-18 
 963.6597 	 0.208882930485479 	 6.19725142173064 	 5.94953784823755E-18 	 1.16068874216248E-18 	 4.78884910607507E-18 
 965.2119 	 0.209726131497276 	 6.20883700091373 	 5.92763315383645E-18 	 1.15245717635132E-18 	 4.77517597748513E-18 
 966.7666 	 0.210570724838228 	 6.22044171069492 	 5.90581194598099E-18 	 1.14428720387458E-18 	 4.76152474210641E-18 
 968.3238 	 0.211416645748838 	 6.23206466127894 	 5.88407372982407E-18 	 1.13617827697342E-18 	 4.74789545285065E-18 
 969.8835 	 0.212263958988602 	 6.24370674246104 	 5.86241860629387E-18 	 1.12812995778014E-18 	 4.73428864851372E-18 
 971.4457 	 0.213112632177773 	 6.25536750934361 	 5.84084607978622E-18 	 1.12014170850105E-18 	 4.72070437128517E-18 
 973.0105 	 0.213962665316351 	 6.26704696192664 	 5.81935609907429E-18 	 1.11221307339977E-18 	 4.70714302567451E-18 
 974.5777 	 0.214814058404335 	 6.27874510021013 	 5.79794846277435E-18 	 1.1043435748933E-18 	 4.69360488788105E-18 
 976.1475 	 0.215666843821473 	 6.29046236909171 	 5.77662282217762E-18 	 1.09653271513861E-18 	 4.68009010703901E-18 
 977.7198 	 0.216520989188018 	 6.30219832367375 	 5.7553791203635E-18 	 1.08878004988999E-18 	 4.66659907047352E-18 
 979.2947 	 0.21737649450397 	 6.31395296395625 	 5.73421715200499E-18 	 1.08108511392552E-18 	 4.65313203807947E-18 
 980.8721 	 0.218233392149075 	 6.32572673483684 	 5.71313656629478E-18 	 1.07344742257134E-18 	 4.63968914372343E-18 
 982.452 	 0.219091682123335 	 6.33751963631552 	 5.69213715720211E-18 	 1.06586651956166E-18 	 4.62627063764044E-18 
 984.0344 	 0.219951332047002 	 6.34933122349466 	 5.67121886054358E-18 	 1.05834197547879E-18 	 4.61287688506479E-18 
 985.6195 	 0.220721783643638 	 6.36154846200426 	 5.64775982084558E-18 	 1.05085407433727E-18 	 4.59690574650831E-18 
 987.207 	 0.22148801477555 	 6.37380816011486 	 5.62429598097184E-18 	 1.04342122973836E-18 	 4.58087475123348E-18 
 988.7972 	 0.22225548292412 	 6.38608765049198 	 5.6009451331764E-18 	 1.03604386586759E-18 	 4.56490126730881E-18 
 990.3898 	 0.223024159321519 	 6.39838647285035 	 5.57770674330372E-18 	 1.02872153685869E-18 	 4.54898520644502E-18 
 991.9851 	 0.223794101503403 	 6.41070554776051 	 5.55458027910554E-18 	 1.02145380076355E-18 	 4.53312647834199E-18 
 993.5829 	 0.224565280701946 	 6.42304441493719 	 5.53156521024161E-18 	 1.01424021951464E-18 	 4.51732499072697E-18 
 995.1833 	 0.225337725684975 	 6.43540353466566 	 5.50866100828017E-18 	 1.00708035888762E-18 	 4.50158064939254E-18 
 996.7863 	 0.226111378916833 	 6.44778198637538 	 5.48586714669823E-18 	 9.99973788464318E-19 	 4.48589335823392E-18 
 998.3919 	 0.226886297933177 	 6.46018069063688 	 5.4631828700875E-18 	 9.92920060551457E-19 	 4.47026280953604E-18 
 1000 	 0.227662453966178 	 6.47259918716491 	 5.44060766093183E-18 	 9.85918753050927E-19 	 4.4546889078809E-18 
